file,类别,修改状态,改动类别,skip官方,skipfork,根因簇谱系,A_结果,A_通过,A_失败,A_耗时s,615b48e95_结果,615b48e95_通过,615b48e95_失败,615b48e95_耗时s,失败集合,根因簇
test/js/sql/adapter-env-var-precedence.test.ts,Bun.sql,modified,other-adapted,3,3,env-baseline,FAIL,92,1,0.6s,❌,92,1,0.4s,both-fail,env-baseline
test/js/sql/adapter-override.test.ts,Bun.sql,unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.3s,both-pass,
test/js/sql/local-sql.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/postgres-binary-array-bounds.test.ts,Bun.sql,unchanged,,0,0,,PASS,7,0,0.6s,✅,7,0,0.4s,both-pass,
test/js/sql/postgres-binary-float-nan-box.test.ts,Bun.sql,unchanged,,0,0,,PASS,4,0,0.7s,✅,4,0,0.4s,both-pass,
test/js/sql/postgres-binary-numeric-digit-range.test.ts,Bun.sql,unchanged,,0,0,,PASS,6,0,0.7s,✅,6,0,0.3s,both-pass,
test/js/sql/postgres-binary-numeric.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/postgres-datarow-overrun.test.ts,Bun.sql,unchanged,,0,0,,PASS,9,0,1.1s,✅,9,0,0.5s,both-pass,
test/js/sql/postgres-datestyle.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,1,0,0.7s,✅,1,0,0.3s,both-pass,
test/js/sql/postgres-duplicate-auth-request.test.ts,Bun.sql,unchanged,,0,0,,PASS,9,0,1.8s,✅,9,0,1.3s,both-pass,
test/js/sql/postgres-error-then-datarow.test.ts,Bun.sql,unchanged,,0,0,,PASS,2,0,1.5s,✅,2,0,0.5s,both-pass,
test/js/sql/postgres-failed-connection-resurrection.test.ts,Bun.sql,unchanged,,1,1,,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/js/sql/postgres-finish-request-underflow.test.ts,Bun.sql,unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.4s,both-pass,
test/js/sql/postgres-frame-boundary.test.ts,Bun.sql,unchanged,,0,0,,PASS,9,0,0.7s,✅,9,0,0.3s,both-pass,
test/js/sql/postgres-infinity-date.test.ts,Bun.sql,unchanged,,0,0,,PASS,18,0,0.7s,✅,18,0,0.4s,both-pass,
test/js/sql/postgres-invalid-message-length.test.ts,Bun.sql,unchanged,,0,0,,PASS,11,0,0.6s,✅,11,0,0.3s,both-pass,
test/js/sql/postgres-listen-notify.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,44,0,6.9s,✅,44,0,3.4s,both-pass,
test/js/sql/postgres-multi-statement-fields.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,3,0,0.7s,✅,3,0,0.4s,both-pass,
test/js/sql/postgres-pgsslmode-env.test.ts,Bun.sql,unchanged,,0,0,,PASS,3,0,1.8s,✅,3,0,0.5s,both-pass,
test/js/sql/postgres-prepared-pipeline-reorder.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/js/sql/postgres-simple-query-pipeline.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/js/sql/postgres-split-prepare-reorder.test.ts,Bun.sql,unchanged,,0,0,,PASS,2,0,1.6s,✅,2,0,0.5s,both-pass,
test/js/sql/postgres-tls-ctx-leak.test.ts,Bun.sql,unchanged,,0,0,,PASS,2,0,0.8s,✅,2,0,0.4s,both-pass,
test/js/sql/sql-close-pending-connection.test.ts,Bun.sql,unchanged,,0,0,,PASS,5,0,0.7s,✅,5,0,0.3s,both-pass,
test/js/sql/sql-connect-error-reporting.test.ts,Bun.sql,unchanged,,0,0,,PASS,15,0,3.9s,✅,15,0,3.5s,both-pass,
test/js/sql/sql-empty-column-name.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,10,0,3.8s,✅,10,0,0.7s,both-pass,
test/js/sql/sql-helpers-validation.test.ts,Bun.sql,unchanged,,0,0,,PASS,28,0,0.6s,✅,28,0,0.3s,both-pass,
test/js/sql/sql-mariadb-json.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,7,0,0.7s,✅,7,0,0.4s,both-pass,
test/js/sql/sql-mysql-auth-short-nonce.test.ts,Bun.sql,unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/js/sql/sql-mysql-bigint-out-of-range.test.ts,Bun.sql,unchanged,,1,1,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-binary-null-indexed.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-bind-blob-borrow.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/js/sql/sql-mysql-bind-oob.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/js/sql/sql-mysql-cached-error.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-clean-reentry.test.ts,Bun.sql,unchanged,,1,1,,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-column-name-digits.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-columns-realloc-oom.test.ts,Bun.sql,unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/js/sql/sql-mysql-datetime-roundtrip.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,3,0,1.9s,✅,3,0,0.6s,both-pass,
test/js/sql/sql-mysql-duplicate-auth-switch.test.ts,Bun.sql,unchanged,,0,0,,PASS,6,0,1.9s,✅,6,0,1.4s,both-pass,
test/js/sql/sql-mysql-mediumint.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-prepare-ok-zero-statement-id.test.ts,Bun.sql,unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/js/sql/sql-mysql-query-string-leak.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-raw-length-prefix.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-mysql-tls-plaintext-injection.test.ts,Bun.sql,unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.4s,both-pass,
test/js/sql/sql-mysql.auth.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,4,0,0.6s,✅,4,0,0.4s,both-pass,
test/js/sql/sql-mysql.helpers.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.6s,✅,0,0,0.4s,both-pass,
test/js/sql/sql-mysql.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,2,0,1.9s,✅,2,0,1.0s,both-pass,
test/js/sql/sql-mysql.transactions.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-onconnect-onclose-throw.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,7,0,2.4s,✅,7,0,0.6s,both-pass,
test/js/sql/sql-pool-transaction-isolation.test.ts,Bun.sql,unchanged,,0,0,,PASS,18,0,2.9s,✅,18,0,0.6s,both-pass,
test/js/sql/sql-postgres-datetime-roundtrip.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,3,0,1.6s,✅,3,0,0.5s,both-pass,
test/js/sql/sql-prepare-false.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-reserve-abort.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,1.0s,✅,0,0,0.3s,both-pass,
test/js/sql/sql-statement-cache-hash-collision.test.ts,Bun.sql,unchanged,,0,0,sql-docker-gate,PASS,0,0,1.0s,✅,0,0,0.3s,both-pass,
test/js/sql/sql.test.ts,Bun.sql,unchanged,,1,1,sql-docker-gate,PASS,10,0,1.8s,✅,10,0,0.6s,both-pass,
test/js/sql/sqlite-sql.test.ts,Bun.sql,unchanged,,0,0,,PASS,248,0,2.7s,✅,248,0,1.9s,both-pass,
test/js/sql/sqlite-url-parsing.test.ts,Bun.sql,unchanged,,0,0,,PASS,176,0,0.7s,✅,176,0,0.4s,both-pass,
test/js/sql/tls-sql.test.ts,Bun.sql,unchanged,,1,1,sql-docker-gate,PASS,2,0,1.1s,✅,2,0,0.4s,both-pass,
test/js/sql/wire-frames.test.ts,Bun.sql,unchanged,,0,0,,PASS,6,0,1.1s,✅,6,0,0.4s,both-pass,
test/cli/install/bun-add-catalog.test.ts,CLI 命令,unchanged,,0,0,,PASS,149,0,10.5s,❌,148,1,187.7s,B-only-fail,verdaccio-rotation
test/cli/install/bun-audit.test.ts,CLI 命令,unchanged,,0,0,,PASS,182,0,18.6s,❌,76,106,8.2s,B-only-fail,verdaccio-rotation
test/cli/install/bun-update.test.ts,CLI 命令,unchanged,,0,0,,PASS,156,0,29.2s,❌,52,104,12.1s,B-only-fail,verdaccio-rotation
test/cli/install/frozen-lockfile-pruned.test.ts,CLI 命令,unchanged,,0,0,,PASS,101,0,8.6s,❌,21,80,3.4s,B-only-fail,verdaccio-rotation
test/cli/create/create-jsx.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,1,4,14.4s,❌,1,4,8.5s,both-fail,env-baseline
test/cli/init/init.test.ts,CLI 命令,modified,ohos-adapted,0,0,env-baseline,FAIL,11,4,13.6s,❌,11,4,20.6s,both-fail,env-baseline
test/cli/install/bad-workspace.test.ts,CLI 命令,unchanged,,2,2,,FAIL,10,3,2.5s,❌,10,3,1.5s,both-fail,env-baseline
test/cli/install/bun-add-filter.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,123,1,9.6s,❌,123,1,187.3s,both-fail,env-baseline
test/cli/install/bun-create.test.ts,CLI 命令,modified,slow-device-timeout,1,1,env-baseline,FAIL,17,3,10.6s,❌,17,3,5.4s,both-fail,env-baseline
test/cli/install/bun-install-lifecycle-scripts.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,63,2,29.1s,❌,63,2,16.6s,both-fail,env-baseline
test/cli/install/bun-install-native-binlink.test.ts,CLI 命令,unchanged,,1,1,env-baseline,FAIL,3,13,6.0s,❌,3,13,2.5s,both-fail,env-baseline
test/cli/install/bun-install-patch.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,4,16,18.8s,❌,4,16,15.8s,both-fail,env-baseline
test/cli/install/bun-install-registry.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,240,3,73.3s,⏰,-1,-1,360.4s,both-fail,env-baseline
test/cli/install/bun-install.test.ts,CLI 命令,unchanged,,1,1,env-baseline,FAIL,230,8,162.6s,❌,237,1,65.4s,both-fail,env-baseline
test/cli/install/bun-lock.test.ts,CLI 命令,unchanged,,1,1,env-baseline,FAIL,39,1,7.1s,❌,22,18,4.1s,both-fail,env-baseline
test/cli/install/bun-lockb.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,6,1,3.4s,❌,6,1,2.5s,both-fail,env-baseline
test/cli/install/bun-pack.test.ts,CLI 命令,unchanged,,1,1,env-baseline,FAIL,77,3,32.7s,❌,77,3,5.9s,both-fail,env-baseline
test/cli/install/bun-patch.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,25,12,23.2s,❌,25,12,20.7s,both-fail,env-baseline
test/cli/install/bun-pm-diff.test.ts,CLI 命令,unchanged,,3,3,env-baseline,FAIL,44,2,8.5s,❌,44,2,5.3s,both-fail,env-baseline
test/cli/install/bun-prune.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,106,5,8.9s,❌,106,5,6.4s,both-fail,env-baseline
test/cli/install/bun-security-scanner-matrix-with-node-modules.test.ts,CLI 命令,unchanged,,0,0,,FAIL,56,11,145.4s,⏰,-1,-1,360.3s,both-fail,chronic-timeout
test/cli/install/bun-security-scanner-matrix-without-node-modules.test.ts,CLI 命令,unchanged,,0,0,,FAIL,44,21,64.5s,⏰,-1,-1,360.3s,both-fail,chronic-timeout
test/cli/install/bun-upgrade.test.ts,CLI 命令,unchanged,,0,0,env-baseline,FAIL,5,3,4.2s,❌,7,1,3.4s,both-fail,env-baseline
test/cli/install/bunx.test.ts,CLI 命令,modified,ohos-adapted,1,1,env-baseline,FAIL,0,1,0.8s,❌,0,1,0.3s,both-fail,env-baseline
test/cli/install/isolated-install.test.ts,CLI 命令,modified,ohos-adapted,3,4,env-baseline,FAIL,81,1,29.0s,❌,27,55,10.3s,both-fail,env-baseline
test/cli/install/migrate-bun-lockb-v2.test.ts,CLI 命令,unchanged,,0,0,,FAIL,1,1,3.4s,❌,1,1,2.1s,both-fail,env-baseline
test/cli/install/migration/complex-workspace.test.ts,CLI 命令,modified,ohos-adapted,0,0,env-baseline,FAIL,0,21,4.5s,❌,0,21,5.8s,both-fail,env-baseline
test/cli/install/migration/migrate.test.ts,CLI 命令,unchanged,,0,0,,FAIL,121,4,11.2s,❌,124,1,10.6s,both-fail,env-baseline
test/cli/install/symlink-path-traversal.test.ts,CLI 命令,unchanged,,6,6,env-baseline,FAIL,9,3,1.6s,❌,9,3,2.7s,both-fail,env-baseline
test/cli/run/require-cache.test.ts,CLI 命令,modified,ohos-adapted,2,2,env-baseline,FAIL,9,2,32.5s,❌,10,1,22.8s,both-fail,env-baseline
test/cli/test/bun-test.test.ts,CLI 命令,unchanged,,8,8,env-baseline,FAIL,93,2,54.9s,❌,1,0,11.5s,both-fail,env-baseline
test/cli/watch/watch.test.ts,CLI 命令,modified,ohos-adapted,3,3,env-baseline,FAIL,6,1,18.9s,❌,6,1,6.7s,both-fail,env-baseline
test/cli/hot/hot.test.ts,CLI 命令,modified,ohos-adapted,0,0,env-baseline,FAIL,11,1,42.8s,✅,12,0,7.1s,A-only-fail,
test/cli/install/bun-add.test.ts,CLI 命令,modified,ohos-adapted,0,0,env-baseline,FAIL,68,2,109.3s,✅,70,0,28.2s,A-only-fail,
test/cli/test/parallel.test.ts,CLI 命令,unchanged,,4,4,env-baseline,FAIL,33,1,74.0s,✅,34,0,14.6s,A-only-fail,
test/cli/bun.test.ts,CLI 命令,unchanged,,1,1,,PASS,35,0,5.1s,✅,35,0,1.8s,both-pass,
test/cli/bunfig-test-options.test.ts,CLI 命令,unchanged,,0,0,,PASS,5,0,3.2s,✅,5,0,0.7s,both-pass,
test/cli/console-depth.test.ts,CLI 命令,unchanged,,0,0,,PASS,9,0,4.2s,✅,9,0,0.9s,both-pass,
test/cli/env/bun-options.test.ts,CLI 命令,unchanged,,0,0,,PASS,7,0,6.8s,✅,7,0,2.5s,both-pass,
test/cli/env/ci-info.test.ts,CLI 命令,unchanged,,0,0,,PASS,4,0,3.6s,✅,4,0,0.7s,both-pass,
test/cli/heap-prof.test.ts,CLI 命令,unchanged,,2,2,,PASS,16,0,8.5s,✅,16,0,1.6s,both-pass,
test/cli/hot/watch-many-dirs.test.ts,CLI 命令,unchanged,,3,3,,PASS,1,0,1.6s,✅,1,0,0.5s,both-pass,
test/cli/hot/watch.test.ts,CLI 命令,unchanged,,0,0,,PASS,2,0,13.1s,✅,2,0,2.9s,both-pass,
test/cli/inspect/BunFrontendDevServer.test.ts,CLI 命令,unchanged,,0,0,path-bin-resolution,PASS,1,0,1.5s,✅,1,0,0.5s,both-pass,
test/cli/inspect/HTTPServerAgent.test.ts,CLI 命令,unchanged,,0,0,path-bin-resolution,PASS,0,0,0.9s,✅,0,0,0.4s,both-pass,
test/cli/inspect/bun-inspector-protocol.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,1.5s,✅,1,0,0.4s,both-pass,
test/cli/inspect/debugger-buntranspiledmodule.test.ts,CLI 命令,unchanged,,0,0,,PASS,2,0,1.8s,✅,2,0,0.4s,both-pass,
test/cli/inspect/inspect-inline-sourcemap.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,1.5s,✅,1,0,0.4s,both-pass,
test/cli/inspect/inspect.test.ts,CLI 命令,modified,ohos-adapted,0,0,path-bin-resolution,PASS,25,0,13.6s,✅,25,0,2.2s,both-pass,
test/cli/inspect/test-reporter.test.ts,CLI 命令,unchanged,,0,0,path-bin-resolution,PASS,0,0,1.1s,✅,0,0,2.8s,both-pass,
test/cli/install/GHSA-pfwx-36v6-832x.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,5,0,3.4s,✅,5,0,8.0s,both-pass,
test/cli/install/architecture-match.test.ts,CLI 命令,unchanged,,0,0,,PASS,30,0,0.7s,✅,30,0,0.3s,both-pass,
test/cli/install/bun-dedupe.test.ts,CLI 命令,unchanged,,0,0,,PASS,76,0,8.3s,✅,76,0,6.2s,both-pass,
test/cli/install/bun-info.test.ts,CLI 命令,modified,slow-device-timeout,1,1,,PASS,19,0,1.8s,✅,19,0,6.7s,both-pass,
test/cli/install/bun-install-cpu-os.test.ts,CLI 命令,unchanged,,0,0,,PASS,13,0,3.0s,✅,13,0,1.6s,both-pass,
test/cli/install/bun-install-git-deps.test.ts,CLI 命令,unchanged,,0,0,,PASS,7,0,27.4s,✅,7,0,26.6s,both-pass,
test/cli/install/bun-install-hardlink-fallback.test.ts,CLI 命令,unchanged,,1,1,,PASS,0,0,0.6s,✅,0,0,1.6s,both-pass,
test/cli/install/bun-install-pathname-trailing-slash.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,0.9s,✅,1,0,0.4s,both-pass,
test/cli/install/bun-install-proxy.test.ts,CLI 命令,unchanged,,0,0,,PASS,0,0,1.1s,✅,0,0,0.3s,both-pass,
test/cli/install/bun-install-retry.test.ts,CLI 命令,unchanged,,0,0,,PASS,10,0,1.5s,✅,10,0,0.8s,both-pass,
test/cli/install/bun-install-security-provider.test.ts,CLI 命令,unchanged,,0,0,,PASS,43,0,17.0s,✅,43,0,2.2s,both-pass,
test/cli/install/bun-install-stalled-tls.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,6.1s,✅,1,0,4.3s,both-pass,
test/cli/install/bun-install-streaming-extract.test.ts,CLI 命令,unchanged,,0,0,,PASS,11,0,5.9s,✅,11,0,4.0s,both-pass,
test/cli/install/bun-install-tarball-integrity.test.ts,CLI 命令,unchanged,,0,0,,PASS,16,0,1.3s,✅,16,0,0.7s,both-pass,
test/cli/install/bun-link.test.ts,CLI 命令,unchanged,,0,0,,PASS,4,0,1.4s,✅,4,0,1.3s,both-pass,
test/cli/install/bun-pm-licenses.test.ts,CLI 命令,unchanged,,0,0,,PASS,79,0,9.0s,✅,79,0,5.5s,both-pass,
test/cli/install/bun-pm-pkg.test.ts,CLI 命令,unchanged,,0,0,,PASS,74,0,2.1s,✅,74,0,1.4s,both-pass,
test/cli/install/bun-pm-scan.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,17,0,12.6s,✅,17,0,15.3s,both-pass,
test/cli/install/bun-pm-version.test.ts,CLI 命令,unchanged,,0,0,,PASS,24,0,4.4s,✅,24,0,3.2s,both-pass,
test/cli/install/bun-pm-why.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,28,0,3.5s,✅,28,0,6.0s,both-pass,
test/cli/install/bun-pm.test.ts,CLI 命令,unchanged,,0,0,,PASS,18,0,3.1s,✅,18,0,2.1s,both-pass,
test/cli/install/bun-publish.test.ts,CLI 命令,unchanged,,1,1,,PASS,45,0,23.9s,✅,45,0,7.4s,both-pass,
test/cli/install/bun-remove.test.ts,CLI 命令,unchanged,,0,0,,PASS,14,0,1.3s,✅,14,0,0.7s,both-pass,
test/cli/install/bun-run-bunfig.test.ts,CLI 命令,unchanged,,0,0,,PASS,28,0,23.5s,✅,28,0,2.4s,both-pass,
test/cli/install/bun-run-dir.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,3,0,6.4s,✅,3,0,7.2s,both-pass,
test/cli/install/bun-run.test.ts,CLI 命令,modified,slow-device-timeout,3,3,,PASS,295,0,107.0s,✅,295,0,4.9s,both-pass,
test/cli/install/bun-security-scanner-workspaces.test.ts,CLI 命令,unchanged,,0,0,,PASS,5,0,7.9s,✅,5,0,0.9s,both-pass,
test/cli/install/bun-update-lockfile-sync.test.ts,CLI 命令,unchanged,,0,0,,PASS,77,0,7.6s,✅,77,0,184.9s,both-pass,
test/cli/install/bun-update-security-edge-cases.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,6,0,11.3s,✅,6,0,24.1s,both-pass,
test/cli/install/bun-update-security-provider.test.ts,CLI 命令,unchanged,,0,0,,PASS,2,0,3.6s,✅,2,0,2.4s,both-pass,
test/cli/install/bun-update-security-scan-all.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,5,0,9.4s,✅,5,0,16.1s,both-pass,
test/cli/install/bun-update-security-simple.test.ts,CLI 命令,unchanged,,0,0,,PASS,2,0,3.6s,✅,2,0,2.5s,both-pass,
test/cli/install/bun-update-transitive.test.ts,CLI 命令,unchanged,,0,0,,PASS,174,0,15.3s,✅,174,0,10.3s,both-pass,
test/cli/install/bun-workspaces.test.ts,CLI 命令,unchanged,,0,0,,PASS,75,0,8.9s,✅,75,0,4.3s,both-pass,
test/cli/install/catalogs.test.ts,CLI 命令,unchanged,,0,0,,PASS,89,0,13.4s,✅,89,0,186.6s,both-pass,
test/cli/install/config-precedence.test.ts,CLI 命令,unchanged,,0,0,,PASS,51,0,7.4s,✅,51,0,2.6s,both-pass,
test/cli/install/config-version.test.ts,CLI 命令,unchanged,,0,0,,PASS,3,0,1.5s,✅,3,0,0.4s,both-pass,
test/cli/install/frozen-lockfile-missing-workspace.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,4.0s,✅,1,0,181.6s,both-pass,
test/cli/install/hoist.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,4.1s,✅,1,0,1.8s,both-pass,
test/cli/install/hosted-git-info/boundary-conditions.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,1,0,2.1s,✅,1,0,1.1s,both-pass,
test/cli/install/hosted-git-info/from-url.test.ts,CLI 命令,unchanged,,1,1,,PASS,649,0,0.9s,✅,649,0,0.3s,both-pass,
test/cli/install/hosted-git-info/parse-url.test.ts,CLI 命令,unchanged,,0,0,,PASS,5,0,0.8s,✅,5,0,0.3s,both-pass,
test/cli/install/install-fd-leak.test.ts,CLI 命令,unchanged,,1,1,,PASS,4,0,12.1s,✅,4,0,8.7s,both-pass,
test/cli/install/isolated-relink.test.ts,CLI 命令,unchanged,,0,0,,PASS,6,0,3.6s,✅,6,0,2.0s,both-pass,
test/cli/install/lockfile-only.test.ts,CLI 命令,unchanged,,0,0,,PASS,19,0,1.6s,✅,19,0,0.7s,both-pass,
test/cli/install/lockfile-version-2.test.ts,CLI 命令,unchanged,,0,0,,PASS,12,0,1.7s,✅,12,0,1.0s,both-pass,
test/cli/install/migration/pnpm-comprehensive.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,5,0,8.5s,✅,5,0,21.4s,both-pass,
test/cli/install/migration/pnpm-lock-migration.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,5,0,4.7s,✅,5,0,4.4s,both-pass,
test/cli/install/migration/pnpm-lock-v9.test.ts,CLI 命令,unchanged,,0,0,,PASS,81,0,7.9s,✅,81,0,5.0s,both-pass,
test/cli/install/migration/pnpm-migration-complete.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,1,0,5.3s,✅,1,0,7.8s,both-pass,
test/cli/install/migration/pnpm-migration.test.ts,CLI 命令,unchanged,,0,0,,PASS,3,0,2.8s,✅,3,0,1.5s,both-pass,
test/cli/install/migration/yarn-lock-migration.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,18,0,61.2s,✅,18,0,54.5s,both-pass,
test/cli/install/minimum-release-age.test.ts,CLI 命令,unchanged,,0,0,,PASS,49,0,5.1s,✅,49,0,3.0s,both-pass,
test/cli/install/nested-overrides.test.ts,CLI 命令,unchanged,,0,0,,PASS,144,0,82.6s,✅,144,0,9.8s,both-pass,
test/cli/install/npmrc.test.ts,CLI 命令,unchanged,,1,1,,PASS,40,0,25.9s,✅,40,0,2.6s,both-pass,
test/cli/install/overrides.test.ts,CLI 命令,unchanged,,0,0,,PASS,7,0,7.1s,✅,7,0,9.9s,both-pass,
test/cli/install/public-hoist-pattern.test.ts,CLI 命令,unchanged,,0,0,,PASS,14,0,4.6s,✅,14,0,2.3s,both-pass,
test/cli/install/redacted-config-logs.test.ts,CLI 命令,unchanged,,0,0,,PASS,16,0,2.0s,✅,16,0,1.0s,both-pass,
test/cli/install/semver.test.ts,CLI 命令,unchanged,,0,0,,PASS,28,0,3.1s,✅,28,0,1.3s,both-pass,
test/cli/install/shebang-normalize.test.ts,CLI 命令,unchanged,,2,2,,PASS,1,0,0.9s,✅,1,0,0.8s,both-pass,
test/cli/install/test-dev-peer-dependency-priority.test.ts,CLI 命令,modified,slow-device-timeout,0,0,,PASS,4,0,6.1s,✅,4,0,6.7s,both-pass,
test/cli/run/as-node.test.ts,CLI 命令,unchanged,,0,0,path-bin-resolution,PASS,11,0,9.1s,✅,11,0,1.4s,both-pass,
test/cli/run/autoinstall-cached-manifest.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,3.6s,✅,1,0,4.6s,both-pass,
test/cli/run/commonjs-invalid.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,2.7s,✅,1,0,0.4s,both-pass,
test/cli/run/commonjs-no-export.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,2.7s,✅,1,0,0.4s,both-pass,
test/cli/run/cpu-prof.test.ts,CLI 命令,unchanged,,1,1,,PASS,12,0,6.0s,✅,12,0,0.9s,both-pass,
test/cli/run/crash-report-command-char.test.ts,CLI 命令,unchanged,,0,0,,PASS,3,0,3.1s,✅,3,0,0.8s,both-pass,
test/cli/run/empty-file.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/cli/run/env.test.ts,CLI 命令,unchanged,,3,3,path-bin-resolution,PASS,96,0,44.1s,✅,96,0,4.7s,both-pass,
test/cli/run/esm-defineProperty.test.ts,CLI 命令,unchanged,,0,0,,PASS,3,0,1.8s,✅,3,0,0.3s,both-pass,
test/cli/run/filter-workspace.test.ts,CLI 命令,unchanged,,3,3,path-bin-resolution,PASS,79,0,90.6s,✅,79,0,9.4s,both-pass,
test/cli/run/garbage-env.test.ts,CLI 命令,modified,ohos-adapted,0,0,,PASS,0,0,1.0s,✅,0,0,0.3s,both-pass,
test/cli/run/glob-on-fuse.test.ts,CLI 命令,modified,ohos-adapted,1,1,path-bin-resolution,PASS,0,0,1.0s,✅,0,0,0.3s,both-pass,
test/cli/run/if-present.test.ts,CLI 命令,unchanged,,0,0,,PASS,8,0,4.8s,✅,8,0,0.7s,both-pass,
test/cli/run/jsx-namespaced-attributes.test.ts,CLI 命令,unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.3s,both-pass,
